cik,name,ticker,exchange
1143513,GLADSTONE CAPITAL CORP,GLAD,Nasdaq
1127537,Pulmonx Corp,LUNG,Nasdaq
1487428,Horizon Technology Finance Corp,HRZN,Nasdaq
1501796,"Aura Biosciences, Inc.",AURA,Nasdaq
1844862,"Solid Power, Inc.",SLDP,Nasdaq
1625101,"Pulse Biosciences, Inc.",PLSE,Nasdaq
1877333,TH International Ltd,THCH,Nasdaq
1845550,Alpha Partners Technology Merger Corp.,APTM,Nasdaq
1837412,"SomaLogic, Inc.",SLGC,Nasdaq
713425,AMERICAN SOFTWARE INC,AMSWA,Nasdaq
1293971,"bluebird bio, Inc.",BLUE,Nasdaq
1818382,"Humacyte, Inc.",HUMA,Nasdaq
1644378,RMR GROUP INC.,RMR,Nasdaq
1855474,Power & Digital Infrastructure Acquisition II Corp.,XPDB,Nasdaq
903419,ALERUS FINANCIAL CORP,ALRS,Nasdaq
1683825,trivago N.V.,TRVG,Nasdaq
934549,ACACIA RESEARCH CORP,ACTG,Nasdaq
88948,Seneca Foods Corp,SENEA,Nasdaq
1094324,SIFY TECHNOLOGIES LTD,SIFY,Nasdaq
1822462,Foghorn Therapeutics Inc.,FHTX,Nasdaq
1287098,"MAXCYTE, INC.",MXCT,Nasdaq
1761918,"Erasca, Inc.",ERAS,Nasdaq
1476840,"Expensify, Inc.",EXFY,Nasdaq
1396277,Calamos Global Dynamic Income Fund,CHW,Nasdaq
1734107,Sohu.com Ltd,SOHU,Nasdaq
724910,NVE CORP /NEW/,NVEC,Nasdaq
1122904,"NETGEAR, INC.",NTGR,Nasdaq
1348911,"KalVista Pharmaceuticals, Inc.",KALV,Nasdaq
1490281,"Groupon, Inc.",GRPN,Nasdaq
1808805,"Nautilus Biotechnology, Inc.",NAUT,Nasdaq
1828791,Viant Technology Inc.,DSP,Nasdaq
1649989,"Outlook Therapeutics, Inc.",OTLK,Nasdaq
1750284,"Olema Pharmaceuticals, Inc.",OLMA,Nasdaq
1576885,"Acumen Pharmaceuticals, Inc.",ABOS,Nasdaq
1035092,SHORE BANCSHARES INC,SHBI,Nasdaq
1879248,Ads-Tec Energy Public Ltd Co,ADSE,Nasdaq
1018399,ENTERPRISE BANCORP INC /MA/,EBTC,Nasdaq
1318008,Zumiez Inc,ZUMZ,Nasdaq
1531177,"Sight Sciences, Inc.",SGHT,Nasdaq
903651,INNODATA INC,INOD,Nasdaq
1606366,"El Pollo Loco Holdings, Inc.",LOCO,Nasdaq
1805521,FARADAY FUTURE INTELLIGENT ELECTRIC INC.,FFIE,Nasdaq
1843370,bleuacacia ltd,BLEU,Nasdaq
1889123,FTAC Emerald Acquisition Corp.,EMLD,Nasdaq
915779,DAKTRONICS INC /SD/,DAKT,Nasdaq
1766400,"Pennant Group, Inc.",PNTG,Nasdaq
879635,MID PENN BANCORP INC,MPB,Nasdaq
1896084,ioneer Ltd,IONR,Nasdaq
1235912,"CVRx, Inc.",CVRX,Nasdaq
1708259,LexinFintech Holdings Ltd.,LX,Nasdaq
1071236,RED RIVER BANCSHARES INC,RRBI,Nasdaq
1041859,"Childrens Place, Inc.",PLCE,Nasdaq
1412665,"MidWestOne Financial Group, Inc.",MOFG,Nasdaq
103595,VILLAGE SUPER MARKET INC,VLGEA,Nasdaq
1819253,biote Corp.,BTMD,Nasdaq
1701758,Lovesac Co,LOVE,Nasdaq
1727196,Scholar Rock Holding Corp,SRRK,Nasdaq
811808,"SUMMIT FINANCIAL GROUP, INC.",SMMF,Nasdaq
1413855,FANHUA INC.,FANH,Nasdaq
1735438,MeiraGTx Holdings plc,MGTX,Nasdaq
1824814,Cognyte Software Ltd.,CGNT,Nasdaq
1823593,TuSimple Holdings Inc.,TSP,Nasdaq
1447028,Arbutus Biopharma Corp,ABUS,Nasdaq
788965,HALLADOR ENERGY CO,HNRG,Nasdaq
1899883,FTAI Infrastructure Inc.,FIP,Nasdaq
1852889,Investcorp India Acquisition Corp,IVCA,Nasdaq
1720420,IBEX Ltd,IBEX,Nasdaq
1086434,AUDIOCODES LTD,AUDC,Nasdaq
1824403,"Reservoir Media, Inc.",RSVR,Nasdaq
1456772,OFFICE PROPERTIES INCOME TRUST,OPI,Nasdaq
1847241,Project Energy Reimagined Acquisition Corp.,PEGR,Nasdaq
1514416,Bandwidth Inc.,BAND,Nasdaq
1750264,"PUYI, INC.",PUYI,Nasdaq
1661181,Organogenesis Holdings Inc.,ORGO,Nasdaq
714256,Sanara MedTech Inc.,SMTI,Nasdaq
1847874,Fifth Wall Acquisition Corp. III,FWAC,Nasdaq
1876714,Growth for Good Acquisition Corp,GFGD,Nasdaq
706698,UTAH MEDICAL PRODUCTS INC,UTMD,Nasdaq
1615063,"Inspired Entertainment, Inc.",INSE,Nasdaq
1377630,"National CineMedia, Inc.",NCMI,Nasdaq
1393434,"OCULAR THERAPEUTIX, INC",OCUL,Nasdaq
1853580,PORTAGE FINTECH ACQUISITION CORP.,PFTA,Nasdaq
1829576,"Carter Bankshares, Inc.",CARE,Nasdaq
1392380,"Gevo, Inc.",GEVO,Nasdaq
1812477,Bitfarms Ltd,BITF,Nasdaq
1275187,ANGIODYNAMICS INC,ANGO,Nasdaq
1805077,"Eos Energy Enterprises, Inc.",EOSE,Nasdaq
1347178,Vanda Pharmaceuticals Inc.,VNDA,Nasdaq
1883984,Clean Earth Acquisitions Corp.,CLIN,Nasdaq
1377789,"AVIAT NETWORKS, INC.",AVNW,Nasdaq
1798562,TMC the metals Co Inc.,TMC,Nasdaq
1743102,Jiayin Group Inc.,JFIN,Nasdaq
1010086,SIGA TECHNOLOGIES INC,SIGA,Nasdaq
1267813,"MARINUS PHARMACEUTICALS, INC.",MRNS,Nasdaq
1762417,DouYu International Holdings Ltd,DOYU,Nasdaq
1866757,"Brilliant Earth Group, Inc.",BRLT,Nasdaq
1606163,"Limbach Holdings, Inc.",LMB,Nasdaq
1177648,ENANTA PHARMACEUTICALS INC,ENTA,Nasdaq
1720424,HIVE Digital Technologies Ltd.,HIVE,Nasdaq
1957413,"Chijet Motor Company, Inc.",CJET,Nasdaq
1857518,Jaguar Global Growth Corp I,JGGC,Nasdaq
1842644,SILVERspac Inc.,SLVR,Nasdaq
1843477,Spring Valley Acquisition Corp. II,SVII,Nasdaq
1403475,Bank of Marin Bancorp,BMRC,Nasdaq
1653558,"Priority Technology Holdings, Inc.",PRTH,Nasdaq
1056943,PEOPLES FINANCIAL SERVICES CORP.,PFIS,Nasdaq
1102993,LIVEPERSON INC,LPSN,Nasdaq
1845013,Healthwell Acquisition Corp. I,HWEL,Nasdaq
1935172,Xiao-I Corp,AIXI,Nasdaq
1277902,MVB FINANCIAL CORP,MVBF,Nasdaq
1699382,"PMV Pharmaceuticals, Inc.",PMVP,Nasdaq
1832332,"Aveanna Healthcare Holdings, Inc.",AVAH,Nasdaq
1826457,"Monte Rosa Therapeutics, Inc.",GLUE,Nasdaq
1496323,"IGM Biosciences, Inc.",IGMS,Nasdaq
1831363,"Terns Pharmaceuticals, Inc.",TERN,Nasdaq
1001385,NORTHWEST PIPE CO,NWPX,Nasdaq
1970622,Inflection Point Acquisition Corp. II,IPXX,Nasdaq
1849396,Tremor International Ltd.,TRMR,Nasdaq
1020214,CERUS CORP,CERS,Nasdaq
1876588,ZimVie Inc.,ZIMV,Nasdaq
1849737,Patria Latin American Opportunity Acquisition Corp.,PLAO,Nasdaq
799288,"LANDS' END, INC.",LE,Nasdaq
1053584,MACATAWA BANK CORP,MCBC,Nasdaq
917491,FARO TECHNOLOGIES INC,FARO,Nasdaq
1290900,"Commercial Vehicle Group, Inc.",CVGI,Nasdaq
1733294,Generation Bio Co.,GBIO,Nasdaq
1166928,WEST BANCORPORATION INC,WTBA,Nasdaq
913277,Clarus Corp,CLAR,Nasdaq
1815086,Bridgetown Holdings Ltd,BTWN,Nasdaq
1859795,NOVONIX Ltd,NVX,Nasdaq
1889112,Cartesian Growth Corp II,RENE,Nasdaq
1680379,"Sterling Bancorp, Inc.",SBT,Nasdaq
1848437,Cartica Acquisition Corp,CITE,Nasdaq
1392326,Capital Product Partners L.P.,CPLP,Nasdaq
1841024,L Catterton Asia Acquisition Corp,LCAA,Nasdaq
1879221,UTA Acquisition Corp,UTAA,Nasdaq
1125345,MACROGENICS INC,MGNX,Nasdaq
1635650,Green Plains Partners LP,GPP,Nasdaq
1738021,"Compass Therapeutics, Inc.",CMPX,Nasdaq
1857803,DP Cap Acquisition Corp I,DPCS,Nasdaq
1370450,"Willdan Group, Inc.",WLDN,Nasdaq
1018164,WILLIS LEASE FINANCE CORP,WLFC,Nasdaq
1541157,Akari Therapeutics Plc,AKTX,Nasdaq
1429764,Blink Charging Co.,BLNK,Nasdaq
1737927,Canopy Growth Corp,CGC,Nasdaq
1717457,Calamos Long/Short Equity & Dynamic Income Trust,CPZ,Nasdaq
1862461,Real Brokerage Inc,REAX,Nasdaq
1786255,"Icosavax, Inc.",ICVX,Nasdaq
740663,FIRST OF LONG ISLAND CORP,FLIC,Nasdaq
69733,"NATHANS FAMOUS, INC.",NATH,Nasdaq
1613780,DBV Technologies S.A.,DBVT,Nasdaq
1802883,"Agora, Inc.",API,Nasdaq
717538,ARROW FINANCIAL CORP,AROW,Nasdaq
1130144,SIERRA BANCORP,BSRR,Nasdaq
1729149,"VIEMED HEALTHCARE, INC.",VMD,Nasdaq
1852016,AltEnergy Acquisition Corp,AEAE,Nasdaq
810958,CITIZENS & NORTHERN CORP,CZNC,Nasdaq
1835654,Innoviz Technologies Ltd.,INVZ,Nasdaq
1857410,Investcorp Europe Acquisition Corp I,IVCB,Nasdaq
1845149,Chain Bridge I,CBRG,Nasdaq
1720116,"Red Violet, Inc.",RDVT,Nasdaq
1819974,"SkyWater Technology, Inc",SKYT,Nasdaq
1723648,"LiveVox Holdings, Inc.",LVOX,Nasdaq
275053,NATURES SUNSHINE PRODUCTS INC,NATR,Nasdaq
1892747,Valuence Merger Corp. I,VMCA,Nasdaq
1939780,U Power Ltd,UCAR,Nasdaq
1903870,Forafric Global PLC,AFRI,Nasdaq
1552198,"WhiteHorse Finance, Inc.",WHF,Nasdaq
1941536,"Bridger Aerospace Group Holdings, Inc.",BAER,Nasdaq
1855644,Zura Bio Ltd,ZURA,Nasdaq
1867096,"Xeris Biopharma Holdings, Inc.",XERS,Nasdaq
1716583,Hyzon Motors Inc.,HYZN,Nasdaq
1041934,EDAP TMS SA,EDAP,Nasdaq
1847355,Target Global Acquisition I Corp.,TGAA,Nasdaq
1341317,Bridgewater Bancshares Inc,BWB,Nasdaq
715579,ACNB CORP,ACNB,Nasdaq
1792829,Vasta Platform Ltd,VSTA,Nasdaq
276720,PURE CYCLE CORP,PCYO,Nasdaq
778164,"Alto Ingredients, Inc.",ALTO,Nasdaq
765207,"First Bancorp, Inc /ME/",FNLC,Nasdaq
720858,INVESTORS TITLE CO,ITIC,Nasdaq
1606909,Pangaea Logistics Solutions Ltd.,PANL,Nasdaq
1860782,"2seventy bio, Inc.",TSVT,Nasdaq
1823000,CONX Corp.,CONX,Nasdaq
1564824,Allakos Inc.,ALLK,Nasdaq
1676479,"CapStar Financial Holdings, Inc.",CSTR,Nasdaq
1816431,Quantum-Si Inc,QSI,Nasdaq
1593899,"Atea Pharmaceuticals, Inc.",AVIR,Nasdaq
1760854,Nanobiotix S.A.,NBTX,Nasdaq
1912461,SK Growth Opportunities Corp,SKGR,Nasdaq
944745,"CIVISTA BANCSHARES, INC.",CIVB,Nasdaq
1400118,Sagimet Biosciences Inc.,SGMT,Nasdaq
1704711,"Funko, Inc.",FNKO,Nasdaq
862831,FINANCIAL INSTITUTIONS INC,FISI,Nasdaq
1454938,Outbrain Inc.,OB,Nasdaq
813298,"DESTINATION XL GROUP, INC.",DXLG,Nasdaq
1419536,Capital Bancorp Inc,CBNK,Nasdaq
1754068,"Allovir, Inc.",ALVR,Nasdaq
1754226,"Orange County Bancorp, Inc. /DE/",OBT,Nasdaq
1851909,Compass Digital Acquisition Corp.,CDAQ,Nasdaq
1874944,"Vacasa, Inc.",VCSA,Nasdaq
846475,ZYNEX INC,ZYXI,Nasdaq
1651561,"Tabula Rasa HealthCare, Inc.",TRHC,Nasdaq
1138723,ACCURAY INC,ARAY,Nasdaq
792966,FARMERS & MERCHANTS BANCORP INC,FMAO,Nasdaq
1005286,"LIFECORE BIOMEDICAL, INC. \DE\",LFCR,Nasdaq
1434316,FATE THERAPEUTICS INC,FATE,Nasdaq
898437,"Anika Therapeutics, Inc.",ANIK,Nasdaq
1286613,LINCOLN EDUCATIONAL SERVICES CORP,LINC,Nasdaq
1342423,Limoneira CO,LMNR,Nasdaq
1876716,ASPAC II Acquisition Corp.,ASCB,Nasdaq
1681206,"NI Holdings, Inc.",NODK,Nasdaq
1867949,"Chicago Atlantic Real Estate Finance, Inc.",REFI,Nasdaq
1521951,"FIRST BUSINESS FINANCIAL SERVICES, INC.",FBIZ,Nasdaq
1569994,"Waterstone Financial, Inc.",WSBF,Nasdaq
1098151,FIDELITY D & D BANCORP INC,FDBC,Nasdaq
1436425,"HOME BANCORP, INC.",HBCP,Nasdaq
1781730,"Third Coast Bancshares, Inc.",TCBX,Nasdaq
1169445,COMPUTER PROGRAMS & SYSTEMS INC,CPSI,Nasdaq
1604950,scPharmaceuticals Inc.,SCPH,Nasdaq
1851657,"Vaxxinity, Inc.",VAXX,Nasdaq
1868640,Vahanna Tech Edge Acquisition I Corp.,VHNA,Nasdaq
1840904,ATAI Life Sciences N.V.,ATAI,Nasdaq
1636651,Ovid Therapeutics Inc.,OVID,Nasdaq
1856161,Pearl Holdings Acquisition Corp,PRLH,Nasdaq
1434728,"Global Water Resources, Inc.",GWRS,Nasdaq
1432133,KALTURA INC,KLTR,Nasdaq
1680873,HF Foods Group Inc.,HFFG,Nasdaq
1838359,"Rigetti Computing, Inc.",RGTI,Nasdaq
1552800,"TILE SHOP HOLDINGS, INC.",TTSH,Nasdaq
1795815,Southern California Bancorp CA,BCAL,Nasdaq
1790340,Immuneering Corp,IMRX,Nasdaq
1499422,RBB Bancorp,RBB,Nasdaq
1289945,"Spok Holdings, Inc",SPOK,Nasdaq
1567529,KAMADA LTD,KMDA,Nasdaq
1803901,"Talkspace, Inc.",TALK,Nasdaq
1463972,Vuzix Corp,VUZI,Nasdaq
1858848,"Tenaya Therapeutics, Inc.",TNYA,Nasdaq
1699880,American Lithium Corp.,AMLI,Nasdaq
880807,AMERICAN SUPERCONDUCTOR CORP /DE/,AMSC,Nasdaq
1717307,Industrial Logistics Properties Trust,ILPT,Nasdaq
1140102,"HireQuest, Inc.",HQI,Nasdaq
23197,COMTECH TELECOMMUNICATIONS CORP /DE/,CMTL,Nasdaq
1878848,Iris Energy Ltd,IREN,Nasdaq
1649744,DULUTH HOLDINGS INC.,DLTH,Nasdaq
1040130,PETMED EXPRESS INC,PETS,Nasdaq
1835856,Aurora Acquisition Corp.,AURC,Nasdaq
1041657,"URBAN ONE, INC.",UONE,Nasdaq
1485003,Carisma Therapeutics Inc.,CARM,Nasdaq
1779128,"Blade Air Mobility, Inc.",BLDE,Nasdaq
1316517,"Kandi Technologies Group, Inc.",KNDI,Nasdaq
1801417,byNordic Acquisition Corp,BYNO,Nasdaq
805928,"Axogen, Inc.",AXGN,Nasdaq
1822523,"AFC Gamma, Inc.",AFCG,Nasdaq
106532,WEYCO GROUP INC,WEYS,Nasdaq
1326003,BlackRock Capital Investment Corp,BKCC,Nasdaq
1923840,"Third Harmonic Bio, Inc.",THRD,Nasdaq
1643953,"Purple Innovation, Inc.",PRPL,Nasdaq
727273,CADIZ INC,CDZI,Nasdaq
1434621,"LendingTree, Inc.",TREE,Nasdaq
1710482,"John Marshall Bancorp, Inc.",JMSB,Nasdaq
1651625,AC Immune SA,ACIU,Nasdaq
1856961,Blue Ocean Acquisition Corp,BOCN,Nasdaq
1382101,"SUTRO BIOPHARMA, INC.",STRO,Nasdaq
1351636,"SOUNDTHINKING, INC.",SSTI,Nasdaq
1738177,Cambium Networks Corp,CMBM,Nasdaq
1163370,NORTHRIM BANCORP INC,NRIM,Nasdaq
1825249,CF ACQUISITION CORP. IV,CFIV,Nasdaq
1871321,Alpha Tau Medical Ltd.,DRTS,Nasdaq
1839519,CF Acquisition Corp. VII,CFFS,Nasdaq
920427,UNITY BANCORP INC /NJ/,UNTY,Nasdaq
1750153,Canoo Inc.,GOEV,Nasdaq
1742341,HiTek Global Inc.,HKIT,Nasdaq
826154,ORRSTOWN FINANCIAL SERVICES INC,ORRF,Nasdaq
1744781,Niu Technologies,NIU,Nasdaq
1738906,"111, Inc.",YI,Nasdaq
1598599,Innate Pharma SA,IPHA,Nasdaq
1843993,"Thunder Bridge Capital Partners IV, Inc.",THCP,Nasdaq
1847398,"NorthEast Community Bancorp, Inc./MD/",NECB,Nasdaq
1846017,Blue Foundry Bancorp,BLFY,Nasdaq
1526119,"Verastem, Inc.",VSTM,Nasdaq
1623526,"Stoke Therapeutics, Inc.",STOK,Nasdaq
1459417,"2U, Inc.",TWOU,Nasdaq
1641614,CPI Card Group Inc.,PMTS,Nasdaq
1769663,"Pioneer Bancorp, Inc./MD",PBFS,Nasdaq
739421,CITIZENS FINANCIAL SERVICES INC,CZFS,Nasdaq
1602409,"FingerMotion, Inc.",FNGR,Nasdaq
1711933,"Akoya Biosciences, Inc.",AKYA,Nasdaq
884144,ASURE SOFTWARE INC,ASUR,Nasdaq
1540684,Atlas Lithium Corp,ATLX,Nasdaq
1573221,"TheRealReal, Inc.",REAL,Nasdaq
1680581,"Fulcrum Therapeutics, Inc.",FULC,Nasdaq
1781174,"Acrivon Therapeutics, Inc.",ACRV,Nasdaq
1642453,"Daseke, Inc.",DSKE,Nasdaq
76282,PARK OHIO HOLDINGS CORP,PKOH,Nasdaq
1371489,Information Services Group Inc.,III,Nasdaq
1625414,Baozun Inc.,BZUN,Nasdaq
825202,SPROTT FOCUS TRUST INC.,FUND,Nasdaq
1195734,POTBELLY CORP,PBPB,Nasdaq
1530249,"FS Bancorp, Inc.",FSBW,Nasdaq
1479615,Silence Therapeutics plc,SLN,Nasdaq
1239819,LUNA INNOVATIONS INC,LUNA,Nasdaq
1746129,Bank7 Corp.,BSVN,Nasdaq
1132105,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",SPWH,Nasdaq
1834253,Smart Share Global Ltd,EM,Nasdaq
1665988,Bioventus Inc.,BVS,Nasdaq
1046050,TIMBERLAND BANCORP INC,TSBK,Nasdaq
1857190,Nyxoah SA,NYXH,Nasdaq
1673481,Lottery.com Inc.,LTRY,Nasdaq
1730984,BayCom Corp,BCML,Nasdaq
1826492,Gracell Biotechnologies Inc.,GRCL,Nasdaq
1517022,"Akebia Therapeutics, Inc.",AKBA,Nasdaq
1077688,HOOKER FURNISHINGS Corp,HOFT,Nasdaq
1015383,"AMMO, INC.",POWW,Nasdaq
1874495,Forbion European Acquisition Corp.,FRBN,Nasdaq
1722964,"Y-mAbs Therapeutics, Inc.",YMAB,Nasdaq
1378950,"CarParts.com, Inc.",PRTS,Nasdaq
1661460,"Poseida Therapeutics, Inc.",PSTX,Nasdaq
1058811,IMMERSION CORP,IMMR,Nasdaq
1685428,LumiraDx Ltd,LMDX,Nasdaq
1813914,"CareMax, Inc.",CMAX,Nasdaq
1930021,"Pono Capital Three, Inc.",PTHR,Nasdaq
1555279,908 Devices Inc.,MASS,Nasdaq
1875558,"Nuvectis Pharma, Inc.",NVCT,Nasdaq
1400438,Largo Inc.,LGO,Nasdaq
827871,"EAGLE PHARMACEUTICALS, INC.",EGRX,Nasdaq
1162461,CUTERA INC,CUTR,Nasdaq
1538716,Oportun Financial Corp,OPRT,Nasdaq
1894951,Global Blockchain Acquisition Corp.,GBBK,Nasdaq
836147,MIDDLEFIELD BANC CORP,MBCN,Nasdaq
1285819,OMEROS CORP,OMER,Nasdaq
1013272,NORWOOD FINANCIAL CORP,NWFL,Nasdaq
1694665,"Evelo Biosciences, Inc.",EVLO,Nasdaq
933972,374Water Inc.,SCWO,Nasdaq
1635282,"Rimini Street, Inc.",RMNI,Nasdaq
1561921,"TELA Bio, Inc.",TELA,Nasdaq
1710350,"Bit Digital, Inc",BTBT,Nasdaq
1540013,Quipt Home Medical Corp.,QIPT,Nasdaq
885508,STRATUS PROPERTIES INC,STRS,Nasdaq
1823584,ALLIANCE ENTERTAINMENT HOLDING CORP,AENT,Nasdaq
1610853,"HELIUS MEDICAL TECHNOLOGIES, INC.",HSDT,Nasdaq
1090009,SOUTHERN FIRST BANCSHARES INC,SFST,Nasdaq
1041514,LESAKA TECHNOLOGIES INC,LSAK,Nasdaq
1325670,Primis Financial Corp.,FRST,Nasdaq
1667011,"Arteris, Inc.",AIP,Nasdaq
1423869,PCB BANCORP,PCB,Nasdaq
1211583,FENNEC PHARMACEUTICALS INC.,FENC,Nasdaq
1708688,InflaRx N.V.,IFRX,Nasdaq
1874218,Revelstone Capital Acquisition Corp.,RCAC,Nasdaq
1640428,"EverQuote, Inc.",EVER,Nasdaq
1454789,"Astria Therapeutics, Inc.",ATXS,Nasdaq
1828161,"FTC Solar, Inc.",FTCI,Nasdaq
1775625,"SmileDirectClub, Inc.",SDC,Nasdaq
1333493,"eHealth, Inc.",EHTH,Nasdaq
1534992,"Fiesta Restaurant Group, Inc.",FRGI,Nasdaq
1675644,"FVCBankcorp, Inc.",FVCB,Nasdaq
1745114,MOLECULAR PARTNERS AG,MOLN,Nasdaq
1410098,CorMedix Inc.,CRMD,Nasdaq
1431567,Oak Valley Bancorp,OVLY,Nasdaq
1769256,FLJ Group Ltd,FLJ,Nasdaq
1901637,"USCB FINANCIAL HOLDINGS, INC.",USCB,Nasdaq
1399520,"ONE Group Hospitality, Inc.",STKS,Nasdaq
1861841,Arbe Robotics Ltd.,ARBE,Nasdaq
1839990,Artemis Strategic Investment Corp,ARTE,Nasdaq
1162194,STANDARD BIOTOOLS INC.,LAB,Nasdaq
1679268,"MAMMOTH ENERGY SERVICES, INC.",TUSK,Nasdaq
738214,"AEMETIS, INC",AMTX,Nasdaq
1066194,EGAIN Corp,EGAN,Nasdaq
33488,ESCALADE INC,ESCA,Nasdaq
1769804,"Augmedix, Inc.",AUGX,Nasdaq
1690639,VersaBank,VBNK,Nasdaq
909494,TUCOWS INC /PA/,TCX,Nasdaq
1603454,Celcuity Inc.,CELC,Nasdaq
1874071,"Ponce Financial Group, Inc.",PDLB,Nasdaq
1915328,Israel Acquisitions Corp,ISRL,Nasdaq
1693011,"Inozyme Pharma, Inc.",INZY,Nasdaq
1689731,"Southern States Bancshares, Inc.",SSBK,Nasdaq
1869601,Embrace Change Acquisition Corp.,EMCG,Nasdaq
1711570,Uranium Royalty Corp.,UROY,Nasdaq
352825,FOSTER L B CO,FSTR,Nasdaq
1856653,BioPlus Acquisition Corp.,BIOS,Nasdaq
1505732,"Bankwell Financial Group, Inc.",BWFG,Nasdaq
1315399,"PARKE BANCORP, INC.",PKBK,Nasdaq
1856725,"Rani Therapeutics Holdings, Inc.",RANI,Nasdaq
1880438,"AN2 Therapeutics, Inc.",ANTX,Nasdaq
1739410,Rallybio Corp,RLYB,Nasdaq
911147,CENTURY CASINOS INC /CO/,CNTY,Nasdaq
1827087,"Vigil Neuroscience, Inc.",VIGL,Nasdaq
1089907,SWK Holdings Corp,SWKH,Nasdaq
1495320,"Vera Bradley, Inc.",VRA,Nasdaq
1345099,MESOBLAST LTD,MESO,Nasdaq
806279,CODORUS VALLEY BANCORP INC,CVLY,Nasdaq
1455684,"TPI COMPOSITES, INC",TPIC,Nasdaq
1479681,"Nutex Health, Inc.",NUTX,Nasdaq
1785680,Hywin Holdings Ltd.,HYW,Nasdaq
1000209,MEDALLION FINANCIAL CORP,MFIN,Nasdaq
1894057,Papaya Growth Opportunity Corp. I,PPYA,Nasdaq
1856995,Mountain & Co. I Acquisition Corp.,MCAA,Nasdaq
1805890,Fusion Pharmaceuticals Inc.,FUSN,Nasdaq
1779474,"WM TECHNOLOGY, INC.",MAPS,Nasdaq
1814114,"Orchestra BioMed Holdings, Inc.",OBIO,Nasdaq
1653909,"Allbirds, Inc.",BIRD,Nasdaq
889609,"CONSUMER PORTFOLIO SERVICES, INC.",CPSS,Nasdaq
1372807,Portman Ridge Finance Corp,PTMN,Nasdaq
1572334,Virginia National Bankshares Corp,VABK,Nasdaq
1802457,"Origin Materials, Inc.",ORGN,Nasdaq
1817229,Vor Biopharma Inc.,VOR,Nasdaq
1228454,BCB BANCORP INC,BCBP,Nasdaq
1412100,"Maiden Holdings, Ltd.",MHLD,Nasdaq
1156388,BIG 5 SPORTING GOODS Corp,BGFV,Nasdaq
1660334,Verrica Pharmaceuticals Inc.,VRCA,Nasdaq
1009829,JAKKS PACIFIC INC,JAKK,Nasdaq
1168455,PLUMAS BANCORP,PLBC,Nasdaq
1034842,RIGEL PHARMACEUTICALS INC,RIGL,Nasdaq
1328919,StealthGas Inc.,GASS,Nasdaq
1857662,AxonPrime Infrastructure Acquisition Corp,APMI,Nasdaq
1438423,EVERSPIN TECHNOLOGIES INC,MRAM,Nasdaq
1036044,"Identiv, Inc.",INVE,Nasdaq
763563,CHEMUNG FINANCIAL CORP,CHMG,Nasdaq
1778016,I-Mab,IMAB,Nasdaq
1503802,Karyopharm Therapeutics Inc.,KPTI,Nasdaq
945983,"Climb Global Solutions, Inc.",CLMB,Nasdaq
1851266,LF Capital Acquisition Corp. II,LFAC,Nasdaq
1757064,Genfit S.A.,GNFT,Nasdaq
1831283,LianBio,LIAN,Nasdaq
818033,"HERON THERAPEUTICS, INC. /DE/",HRTX,Nasdaq
1851484,TenX Keane Acquisition,TENK,Nasdaq
1848275,TOP Financial Group Ltd,TOP,Nasdaq
1810182,ALX ONCOLOGY HOLDINGS INC,ALXO,Nasdaq
913341,C & F FINANCIAL CORP,CFFI,Nasdaq
1501697,"X4 Pharmaceuticals, Inc",XFOR,Nasdaq
854800,"Tingo Group, Inc.",TIO,Nasdaq
1493761,Turtle Beach Corp,HEAR,Nasdaq
1327607,First Western Financial Inc,MYFW,Nasdaq
1850838,"Omega Therapeutics, Inc.",OMGA,Nasdaq
1697851,"Rekor Systems, Inc.",REKR,Nasdaq
100378,TWIN DISC INC,TWIN,Nasdaq
1069533,RGC RESOURCES INC,RGCO,Nasdaq
1764974,Turnstone Biologics Corp.,TSBX,Nasdaq
1327318,"TrueCar, Inc.",TRUE,Nasdaq
1829667,Regencell Bioscience Holdings Ltd,RGC,Nasdaq
1628808,Profound Medical Corp.,PROF,Nasdaq
807707,VOXX International Corp,VOXX,Nasdaq
1621227,Adaptimmune Therapeutics PLC,ADAP,Nasdaq
1597095,Tuniu Corp,TOUR,Nasdaq
1123494,HARVARD BIOSCIENCE INC,HBIO,Nasdaq
1913971,"Princeton Bancorp, Inc.",BPRN,Nasdaq
1637715,"Reneo Pharmaceuticals, Inc.",RPHM,Nasdaq
716605,PENNS WOODS BANCORP INC,PWOD,Nasdaq
1575793,Energous Corp,WATT,Nasdaq
1518715,"HomeStreet, Inc.",HMST,Nasdaq
1871638,BurTech Acquisition Corp.,BRKH,Nasdaq
1914818,Starbox Group Holdings Ltd.,STBX,Nasdaq
1550695,Performant Financial Corp,PFMT,Nasdaq
1832038,"Invivyd, Inc.",IVVD,Nasdaq
711669,COLONY BANKCORP INC,CBAN,Nasdaq
1683541,AURORA CANNABIS INC,ACB,Nasdaq
1562463,First Internet Bancorp,INBK,Nasdaq
3545,"ALICO, INC.",ALCO,Nasdaq
1678660,Prelude Therapeutics Inc,PRLD,Nasdaq
1549966,Silvercrest Asset Management Group Inc.,SAMG,Nasdaq
1808665,"Assertio Holdings, Inc.",ASRT,Nasdaq
1133869,"CAPRICOR THERAPEUTICS, INC.",CAPR,Nasdaq
